region,resource,free,provider_name,provider_addloc,address,city,state,zip,lat,lon,contact,call_in_advance,email,cuisine,instructions,offers,notes,web_link,twitter,instagram,facebook,local,status,mon,tues,wed,thr,fri,sat,sun,sp_mon,sp_tues,sp_wed,sp_thr,sp_fri,sp_sat,sp_sun,special_hours,order_online,pay_online,must_preorder,in_store,in_store_pickup,curbside,drive_thru,delivery,farm_pickup,farmers_market,business_closed,discount_medical,meal_student,meal_senior,meal_public,family_meal,free_produce,free_groceries,public,seniors,children,homeless,clients,uninsured,residents,ebt_online,ebt_phone,quality_check_complete,last_update,updated_by,week_1,week_2,week_3,week_4,week_5,SNAP,WIC
san_francisco_county,meal,1,San Francisco Unified School District,Jordan High School,325 La Grande Ave.,San Francisco,CA,94134,37.7198594,-122.4255081,(415) 749-3604,0,NA,,,,"""Student Nutrition Services is committed to ensuring no child goes hungry and will provide free meals to all children in San Francisco while schools are closed. Free grab and go meals are available at the sites listed below. Each bag includes meals for multiple days: breakfast, lunch, supper, fresh fruit, vegetables, milk, and any necessary preparation guides. No identification or proof of school enrollment is required. Adults can now pick up meals for children without a child present. Shelf-stable meals will also be available. Families will not need to enter the school building for pick-up. Beginning Monday, March 30, we will be open two days per week but continue to provide five days worth of food. This new schedule reduces the number of days families need to leave home for pick-up but the amount of food each child will receive remains the same.""",https://www.sfusd.edu/services/health-wellness/nutrition-school-meals,,,,0,1,11:00:00 AM - 12:00:00 PM,0,11:00:00 AM - 12:00:00 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2020-04-25,,,,,,,0,0
san_francisco_county,meal,1,San Francisco Unified School District,Lau Elementary School,950 Clay St,San Francisco,CA,94108,37.7946146,-122.4088308,(415) 749-3604,0,NA,,,,"""Student Nutrition Services is committed to ensuring no child goes hungry and will provide free meals to all children in San Francisco while schools are closed. Free grab and go meals are available at the sites listed below. Each bag includes meals for multiple days: breakfast, lunch, supper, fresh fruit, vegetables, milk, and any necessary preparation guides. No identification or proof of school enrollment is required. Adults can now pick up meals for children without a child present. Shelf-stable meals will also be available. Families will not need to enter the school building for pick-up. Beginning Monday, March 30, we will be open two days per week but continue to provide five days worth of food. This new schedule reduces the number of days families need to leave home for pick-up but the amount of food each child will receive remains the same.""",https://www.sfusd.edu/services/health-wellness/nutrition-school-meals,,,,0,1,11:30:00 AM - 12:30:00 PM,0,11:30:00 AM - 12:30:00 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2020-04-25,,,,,,,0,0
san_francisco_county,meal,1,San Francisco Unified School District,Lick Middle School,1220 Noe St,San Francisco,CA,94114,37.7493966,-122.4319857,(415) 749-3604,0,NA,,,,"""Student Nutrition Services is committed to ensuring no child goes hungry and will provide free meals to all children in San Francisco while schools are closed. Free grab and go meals are available at the sites listed below. Each bag includes meals for multiple days: breakfast, lunch, supper, fresh fruit, vegetables, milk, and any necessary preparation guides. No identification or proof of school enrollment is required. Adults can now pick up meals for children without a child present. Shelf-stable meals will also be available. Families will not need to enter the school building for pick-up. Beginning Monday, March 30, we will be open two days per week but continue to provide five days worth of food. This new schedule reduces the number of days families need to leave home for pick-up but the amount of food each child will receive remains the same.""",https://www.sfusd.edu/services/health-wellness/nutrition-school-meals,,,,0,1,11:00:00 AM - 12:00:00 PM,0,11:00:00 AM - 12:00:00 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2020-04-25,,,,,,,0,0
san_francisco_county,meal,1,San Francisco Unified School District,Lincoln High School,2162 24th Ave,San Francisco,CA,94116,37.7463573,-122.4802386,(415) 749-3604,0,NA,,,,"Pop-up Pantry Fridays, 9 a.m. - 1 p.m.
""Student Nutrition Services is committed to ensuring no child goes hungry and will provide free meals to all children in San Francisco while schools are closed. Free grab and go meals are available at the sites listed below. Each bag includes meals for multiple days: breakfast, lunch, supper, fresh fruit, vegetables, milk, and any necessary preparation guides. No identification or proof of school enrollment is required. Adults can now pick up meals for children without a child present. Shelf-stable meals will also be available. Families will not need to enter the school building for pick-up. Beginning Monday, March 30, we will be open two days per week but continue to provide five days worth of food. This new schedule reduces the number of days families need to leave home for pick-up but the amount of food each child will receive remains the same.""",https://www.sfusd.edu/services/health-wellness/nutrition-school-meals,,,,0,1,11:00:00 AM - 12:00:00 PM,0,11:00:00 AM - 12:00:00 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2020-04-25,,,,,,,0,0
san_francisco_county,meal,1,San Francisco Unified School District,Longfellow Elementary School,755 Morse St,San Francisco,CA,94112,37.7105353,-122.4473316,(415) 749-3604,0,NA,,,,"""Student Nutrition Services is committed to ensuring no child goes hungry and will provide free meals to all children in San Francisco while schools are closed. Free grab and go meals are available at the sites listed below. Each bag includes meals for multiple days: breakfast, lunch, supper, fresh fruit, vegetables, milk, and any necessary preparation guides. No identification or proof of school enrollment is required. Adults can now pick up meals for children without a child present. Shelf-stable meals will also be available. Families will not need to enter the school building for pick-up. Beginning Monday, March 30, we will be open two days per week but continue to provide five days worth of food. This new schedule reduces the number of days families need to leave home for pick-up but the amount of food each child will receive remains the same.""",https://www.sfusd.edu/services/health-wellness/nutrition-school-meals,,,,0,1,11:00:00 AM - 12:00:00 PM,0,11:00:00 AM - 12:00:00 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2020-04-25,,,,,,,0,0
san_francisco_county,meal,1,San Francisco Unified School District,Mission High School,3750 18th St,San Francisco,CA,94114,37.76198,-122.4273043,(415) 749-3604,0,NA,,,,"Pop-up Pantry Thursdays, 9 a.m. - 1 p.m.
""Student Nutrition Services is committed to ensuring no child goes hungry and will provide free meals to all children in San Francisco while schools are closed. Free grab and go meals are available at the sites listed below. Each bag includes meals for multiple days: breakfast, lunch, supper, fresh fruit, vegetables, milk, and any necessary preparation guides. No identification or proof of school enrollment is required. Adults can now pick up meals for children without a child present. Shelf-stable meals will also be available. Families will not need to enter the school building for pick-up. Beginning Monday, March 30, we will be open two days per week but continue to provide five days worth of food. This new schedule reduces the number of days families need to leave home for pick-up but the amount of food each child will receive remains the same.""",https://www.sfusd.edu/services/health-wellness/nutrition-school-meals,,,,0,1,11:00:00 AM - 12:00:00 PM,0,11:00:00 AM - 12:00:00 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2020-04-25,,,,,,,0,0
san_francisco_county,meal,1,San Francisco Unified School District,Roosevelt Middle School,460 Arguello Blvd,San Francisco,CA,94118,37.7822834,-122.4588354,(415) 749-3604,0,NA,,,,"""Student Nutrition Services is committed to ensuring no child goes hungry and will provide free meals to all children in San Francisco while schools are closed. Free grab and go meals are available at the sites listed below. Each bag includes meals for multiple days: breakfast, lunch, supper, fresh fruit, vegetables, milk, and any necessary preparation guides. No identification or proof of school enrollment is required. Adults can now pick up meals for children without a child present. Shelf-stable meals will also be available. Families will not need to enter the school building for pick-up. Beginning Monday, March 30, we will be open two days per week but continue to provide five days worth of food. This new schedule reduces the number of days families need to leave home for pick-up but the amount of food each child will receive remains the same.""",https://www.sfusd.edu/services/health-wellness/nutrition-school-meals,,,,0,1,11:00:00 AM - 12:00:00 PM,0,11:00:00 AM - 12:00:00 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2020-04-25,,,,,,,0,0
san_francisco_county,meal,1,San Francisco Unified School District,Rosa Parks Elementary School,1501 O'Farrell St,San Francisco,CA,94115,37.7829665,-122.4295522,(415) 749-3604,0,NA,,,,"Pop-up Pantry Wednesdays, 9 a.m. - 1 p.m.
""Student Nutrition Services is committed to ensuring no child goes hungry and will provide free meals to all children in San Francisco while schools are closed. Free grab and go meals are available at the sites listed below. Each bag includes meals for multiple days: breakfast, lunch, supper, fresh fruit, vegetables, milk, and any necessary preparation guides. No identification or proof of school enrollment is required. Adults can now pick up meals for children without a child present. Shelf-stable meals will also be available. Families will not need to enter the school building for pick-up. Beginning Monday, March 30, we will be open two days per week but continue to provide five days worth of food. This new schedule reduces the number of days families need to leave home for pick-up but the amount of food each child will receive remains the same.""",https://www.sfusd.edu/services/health-wellness/nutrition-school-meals,,,,0,1,11:00:00 AM - 12:00:00 PM,0,11:00:00 AM - 12:00:00 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2020-04-25,,,,,,,0,0
san_francisco_county,meal,1,San Francisco Unified School District,SF International High School,655 De Haro St,San Francisco,CA,90103,37.7616043,-122.4011533,(415) 749-3604,0,NA,,,,"""Student Nutrition Services is committed to ensuring no child goes hungry and will provide free meals to all children in San Francisco while schools are closed. Free grab and go meals are available at the sites listed below. Each bag includes meals for multiple days: breakfast, lunch, supper, fresh fruit, vegetables, milk, and any necessary preparation guides. No identification or proof of school enrollment is required. Adults can now pick up meals for children without a child present. Shelf-stable meals will also be available. Families will not need to enter the school building for pick-up. Beginning Monday, March 30, we will be open two days per week but continue to provide five days worth of food. This new schedule reduces the number of days families need to leave home for pick-up but the amount of food each child will receive remains the same.""",https://www.sfusd.edu/services/health-wellness/nutrition-school-meals,,,,0,1,11:00:00 AM - 12:00:00 PM,0,11:00:00 AM - 12:00:00 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2020-04-25,,,,,,,0,0
san_francisco_county,meal,1,San Francisco Unified School District,Washington High School,600 32nd Ave.,San Francisco,CA,94121,37.7781434,-122.4917893,(415) 749-3604,0,NA,,,,"""Student Nutrition Services is committed to ensuring no child goes hungry and will provide free meals to all children in San Francisco while schools are closed. Free grab and go meals are available at the sites listed below. Each bag includes meals for multiple days: breakfast, lunch, supper, fresh fruit, vegetables, milk, and any necessary preparation guides. No identification or proof of school enrollment is required. Adults can now pick up meals for children without a child present. Shelf-stable meals will also be available. Families will not need to enter the school building for pick-up. Beginning Monday, March 30, we will be open two days per week but continue to provide five days worth of food. This new schedule reduces the number of days families need to leave home for pick-up but the amount of food each child will receive remains the same.""",https://www.sfusd.edu/services/health-wellness/nutrition-school-meals,,,,0,1,11:00:00 AM - 12:00:00 PM,0,11:00:00 AM - 12:00:00 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2020-04-25,,,,,,,0,0
san_francisco_county,meal,1,San Francisco Unified School District,Chinatown YMCA,855 Sacramento St,San Francisco,CA,94107,37.7932009,-122.4068842,(415) 749-3604,0,NA,,,,"Services will vary at each site, and may include meals such as cereal and muffins for breakfast; sandwiches and pupusas for lunch; pizza and burritos for supper; fresh fruit, vegetables and milk. 

No identification or proof of school enrollment is required. Adults can pick up meals for children without a child present. Shelf-stable meals will also be available. Families will not need to enter the building for pick-up.",https://www.sfusd.edu/services/health-wellness/nutrition-school-meals/other-food-resources,,,,0,1,11:30:00 AM - 12:30:00 PM,0,11:30:00 AM - 12:30:00 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2020-04-25,,,,,,,0,0
san_francisco_county,meal,1,San Francisco Unified School District,Ella Hill Hutch Community Center,1050 McAllister St,San Francisco,CA,94115,37.7790535,-122.4290993,(415) 749-3604,0,NA,,,,"Services will vary at each site, and may include meals such as cereal and muffins for breakfast; sandwiches and pupusas for lunch; pizza and burritos for supper; fresh fruit, vegetables and milk. 

No identification or proof of school enrollment is required. Adults can pick up meals for children without a child present. Shelf-stable meals will also be available. Families will not need to enter the building for pick-up.",https://www.sfusd.edu/services/health-wellness/nutrition-school-meals/other-food-resources,,,,0,1,0,0,0,0,12:00:00 PM - 1:00:00 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2020-04-25,,,,,,,0,0
san_francisco_county,meal,1,San Francisco Unified School District,Ship Shape Community Center,850 Avenue 1,San Francisco,CA,94130,37.8294601,-122.3713788,(415) 749-3604,0,NA,,,,"Services will vary at each site, and may include meals such as cereal and muffins for breakfast; sandwiches and pupusas for lunch; pizza and burritos for supper; fresh fruit, vegetables and milk. 

No identification or proof of school enrollment is required. Adults can pick up meals for children without a child present. Shelf-stable meals will also be available. Families will not need to enter the building for pick-up.",https://www.sfusd.edu/services/health-wellness/nutrition-school-meals/other-food-resources,,,,0,1,0,10:30:00 AM - 11:30:00 AM,0,0,10:30:00 AM - 11:30:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2020-04-25,,,,,,,0,0
san_francisco_county,meal,1,San Francisco Unified School District,St. Paul of the Shipwreck,1122 Jamestown Ave,San Francisco,CA,94134,37.7203061,-122.3969449,(415) 749-3604,0,NA,,,,"Services will vary at each site, and may include meals such as cereal and muffins for breakfast; sandwiches and pupusas for lunch; pizza and burritos for supper; fresh fruit, vegetables and milk. 

No identification or proof of school enrollment is required. Adults can pick up meals for children without a child present. Shelf-stable meals will also be available. Families will not need to enter the building for pick-up.",https://www.sfusd.edu/services/health-wellness/nutrition-school-meals/other-food-resources,,,,0,1,0,0,0,12:30:00 PM - 1:00:00 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2020-04-25,,,,,,,0,0
san_francisco_county,meal,1,San Francisco Unified School District,Tenderloin Neighborhood Development Corporation,225 Eddy St,San Francisco,CA,94104,37.7839124,-122.4120978,(415) 749-3604,0,NA,,,,"Services will vary at each site, and may include meals such as cereal and muffins for breakfast; sandwiches and pupusas for lunch; pizza and burritos for supper; fresh fruit, vegetables and milk. 

No identification or proof of school enrollment is required. Adults can pick up meals for children without a child present. Shelf-stable meals will also be available. Families will not need to enter the building for pick-up.",https://www.sfusd.edu/services/health-wellness/nutrition-school-meals/other-food-resources,,,,0,1,0,0,0,2:00:00 PM - 3:00:00 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2020-04-25,,,,,,,0,0
san_francisco_county,meal,1,San Francisco Unified School District,The Village,1099 Sunnydale Ave,San Francisco,CA,94134,37.710747,-122.412169,(415) 749-3604,0,NA,,,,"Services will vary at each site, and may include meals such as cereal and muffins for breakfast; sandwiches and pupusas for lunch; pizza and burritos for supper; fresh fruit, vegetables and milk. 

No identification or proof of school enrollment is required. Adults can pick up meals for children without a child present. Shelf-stable meals will also be available. Families will not need to enter the building for pick-up.",https://www.sfusd.edu/services/health-wellness/nutrition-school-meals/other-food-resources,,,,0,1,0,0,0,4:30:00 PM - 5:30:00 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2020-04-25,,,,,,,0,0
san_joaquin_county,meal,1,Banta Elementary School District,Banta Elementary,22345 El Rancho Rd,Tracy,CA,95376,37.73987,-121.42618,(209) 229-4650,0,bantacommunitysupport@bantasd.org,,,,"- Free meals for all children under 18, who must be present
- Starting March 30th, Monday offers 3 lunches + 3 breakfasts, Thursday offers 2 lunches + 2 breakfasts
- NO MEALS served April 10th - 17th for spring break
- Order in advance encouraged: ttps://bantasd.nutrislice.com/",http://bantaesd.sharpschool.net/cms/one.aspx,,,,0,1,11:30:00 AM - 1:00:00 PM,0,0,11:30:00 AM - 1:00:00 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2020-04-25,,,,,,,0,0
san_joaquin_county,meal,1,Banta Elementary School District,STEAM Academy,18001 Commercial St,Lathrop,CA,95330,37.7967257,-121.3191383,(209) 229-4650,0,bantacommunitysupport@bantasd.org,,,,"- Free meals for all children under 18, who must be present
- Starting March 30th, Monday offers 3 lunches + 3 breakfasts, Thursday offers 2 lunches + 2 breakfasts
- NO MEALS served April 10th - 17th for spring break
- Order in advance encouraged: ttps://bantasd.nutrislice.com/",http://bantaesd.sharpschool.net/cms/one.aspx,,,,0,1,11:30:00 AM - 1:00:00 PM,0,0,11:30:00 AM - 1:00:00 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2020-04-25,,,,,,,0,0
san_joaquin_county,meal,1,Escalon Unified,Dent Elementary,1998 Yosemite Avenue,Escalon,CA,95320,37.798341,-120.989266,(209) 838-3170,0,NA,,,,- Children must be present!,https://www.facebook.com/pg/escalonusd/posts/?ref=page_internal,,,,0,1,11:30:00 AM - 1:00:00 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2020-04-25,,,,,,,0,0
san_joaquin_county,meal,1,Escalon Unified,Farmington Elementary School,25233 CA-4,Farmington,CA,NA,37.9300743,-121.0035948,(209) 838-3170,0,NA,,,,NA,https://www.facebook.com/pg/escalonusd/posts/?ref=page_internal,,,,0,1,11:30:00 AM - 12:30:00 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2020-04-25,,,,,,,0,0
san_joaquin_county,meal,1,Jefferson School District,Anthony Traina Elementary,4256 Windsong Dr,Tracy,CA,95377,37.7002967,-121.4432235,NA,0,drogers@jsdtracy.com,,,,Free meals for all children age 2-18. Stay in your car and meals will be passed through your window.,https://www.jeffersonschooldistrict.com/domain/19,,,,0,1,11:30:00 AM - 12:30:00 PM,11:30:00 AM - 12:30:00 PM,11:30:00 AM - 12:30:00 PM,11:30:00 AM - 12:30:00 PM,11:30:00 AM - 12:30:00 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2020-04-25,,,,,,,0,0
san_joaquin_county,meal,1,Jefferson School District,Tom Hawkins School,475 Darlene Ln,Tracy,CA,95377,37.7053261,-121.4194747,NA,0,drogers@jsdtracy.com,,,,Free meals for all children age 2-18. Stay in your car and meals will be passed through your window.,https://www.jeffersonschooldistrict.com/domain/19,,,,0,1,11:30:00 AM - 12:30:00 PM,11:30:00 AM - 12:30:00 PM,11:30:00 AM - 12:30:00 PM,11:30:00 AM - 12:30:00 PM,11:30:00 AM - 12:30:00 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2020-04-25,,,,,,,0,0
san_joaquin_county,meal,1,Lammersville United,Mountain House High,1090 S Central Parkway,Mountain House,CA,95391,37.78326,-121.54273,(209) 836-7400,0,NA,,,,- Closed for spring break 3/30 - 4/3,https://www.lammersvilleschooldistrict.net/,,,,0,1,10:30:00 AM - 12:30:00 PM,10:30:00 AM - 12:30:00 PM,10:30:00 AM - 12:30:00 PM,10:30:00 AM - 12:30:00 PM,10:30:00 AM - 12:30:00 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2020-04-25,,,,,,,0,0
san_joaquin_county,meal,1,Lincoln United,Child Nutrition Services at Village Oaks Center,6225 Harrisburg Place,Stockton,CA,95202,37.9577,-121.29078,(209) 836-7400,0,NA,,,,"- Meals for five days, drive-through or pick-up
- Will still be distributing meals during spring break
- Similar meal service at 6 bus stops; bus will stay for ~30 minutes:
Kelly Drive – 9:00 am 
Greensboro – 9:00 am
Ben Holt North – 9:45 am 
Manchester – 9:45 am
Yorkshire West – 10:30 am 
Rosemarie Lane (Delta Village) 10:30 am",https://www.lusd.net/,,,,0,1,10:30:00 AM - 12:30:00 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2020-04-25,,,,,,,0,0
san_joaquin_county,meal,1,Linden United,11064 Ada Ave,11064 Ada Ave,Stockton,CA,95202,37.9577,-121.29078,(209) 887-8339,0,NA,,,,Vehicle transporting meals will be a Linden U.S.D white van with a Linden U.S.D or Food Service logo. Meals can only be given directly to children.  These meals are to be picked up and taken home.,https://www.lindenusd.com/apps/pages/index.jsp?uREC_ID=1155648&type=d&pREC_ID=1412213,,,,0,1,11:00:00 AM - 11:15:00 AM,11:00:00 AM - 11:15:00 AM,11:00:00 AM - 11:15:00 AM,11:00:00 AM - 11:15:00 AM,11:00:00 AM - 11:15:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2020-04-25,,,,,,,0,0
san_joaquin_county,meal,1,Linden United,11111 CA-26,11111 E. Highway 26,Stockton,CA,95202,37.9577,-121.29078,(209) 887-8339,0,NA,,,,Vehicle transporting meals will be a Linden U.S.D white van with a Linden U.S.D or Food Service logo. Meals can only be given directly to children.  These meals are to be picked up and taken home.,https://www.lindenusd.com/apps/pages/index.jsp?uREC_ID=1155648&type=d&pREC_ID=1412213,,,,0,1,11:00:00 AM - 11:15:00 AM,11:00:00 AM - 11:15:00 AM,11:00:00 AM - 11:15:00 AM,11:00:00 AM - 11:15:00 AM,11:00:00 AM - 11:15:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2020-04-25,,,,,,,0,0
san_joaquin_county,meal,1,Linden United,14000 E Eight Mile Rd,14000 Eight Mile Road,Linden,CA,95236,38.021615,-121.08401,(209) 887-8339,0,NA,,,,Vehicle transporting meals will be a Linden U.S.D white van with a Linden U.S.D or Food Service logo. Meals can only be given directly to children.  These meals are to be picked up and taken home.,https://www.lindenusd.com/apps/pages/index.jsp?uREC_ID=1155648&type=d&pREC_ID=1412213,,,,0,1,11:45:00 AM - 12:00:00 PM,11:45:00 AM - 12:00:00 PM,11:45:00 AM - 12:00:00 PM,11:45:00 AM - 12:00:00 PM,11:45:00 AM - 12:00:00 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2020-04-25,,,,,,,0,0
san_joaquin_county,meal,1,Linden United,Linden High School,18527 E. Front Street,Linden,CA,95236,38.021199,-121.089025,(209) 887-8339,0,NA,,,,Meals can only be given directly to children.  These meals are to be picked up and taken home.,https://www.lindenusd.com/apps/pages/index.jsp?uREC_ID=1155648&type=d&pREC_ID=1412213,,,,0,1,11:00:00 AM - 1:00:00 PM,11:00:00 AM - 1:00:00 PM,11:00:00 AM - 1:00:00 PM,11:00:00 AM - 1:00:00 PM,11:00:00 AM - 1:00:00 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2020-04-25,,,,,,,0,0
san_joaquin_county,meal,1,Linden United,Nord Trailer Park,9459 E. Hwy 26,Stockton,CA,95202,37.9577,-121.29078,(209) 887-8339,0,NA,,,,Meals can only be given directly to children.  These meals are to be picked up and taken home.,https://www.lindenusd.com/apps/pages/index.jsp?uREC_ID=1155648&type=d&pREC_ID=1412213,,,,0,1,11:30:00 AM - 11:45:00 AM,11:30:00 AM - 11:45:00 AM,11:30:00 AM - 11:45:00 AM,11:30:00 AM - 11:45:00 AM,11:30:00 AM - 11:45:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2020-04-25,,,,,,,0,0
san_joaquin_county,meal,1,Linden United,Stockton Verde,4900 N. Hwy 99,Stockton,CA,95202,37.9577,-121.29078,(209) 887-8339,0,NA,,,,Meals can only be given directly to children.  These meals are to be picked up and taken home.,https://www.lindenusd.com/apps/pages/index.jsp?uREC_ID=1155648&type=d&pREC_ID=1412213,,,,0,1,11:15:00 AM - 11:45:00 AM,11:15:00 AM - 11:45:00 AM,11:15:00 AM - 11:45:00 AM,11:15:00 AM - 11:45:00 AM,11:15:00 AM - 11:45:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2020-04-25,,,,,,,0,0
san_joaquin_county,meal,1,Lodi Unified,Bear Creek High,10555 Thornton Rd,Stockton,CA,95209,38.0518765,-121.3513459,NA,0,NA,,,,"Drive Thru Site
Children must be present in order for meals to be provided. 
Meals will be provided based on the number of children present.",http://www.schoolnutritionandfitness.com/index.php?sid=2904102048414688,,,,0,1,11:00:00 AM - 12:00:00 PM,0,11:00:00 AM - 12:00:00 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2020-04-25,,,,,,,0,0
san_joaquin_county,meal,1,Lodi Unified,Calvary First Assembly of God Church,8407 Kelley Dr,Stockton,CA,95209,38.0250207,-121.359672,NA,0,NA,,,,"Bus Route
Children must be present in order for meals to be provided. 
Meals will be provided based on the number of children present.",http://www.schoolnutritionandfitness.com/index.php?sid=2904102048414688,,,,0,1,11:15:00 AM - 11:45:00 AM,0,11:15:00 AM - 11:45:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2020-04-25,,,,,,,0,0
san_joaquin_county,meal,1,Lodi Unified,Christa McAuliffe Middle,3880 Iron Canyon Cir,Stockton,CA,95209,38.0455588,-121.3662142,NA,0,NA,,,,"Drive Thru Site
Children must be present in order for meals to be provided. 
Meals will be provided based on the number of children present.",http://www.schoolnutritionandfitness.com/index.php?sid=2904102048414688,,,,0,1,11:00:00 AM - 12:00:00 PM,0,11:00:00 AM - 12:00:00 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2020-04-25,,,,,,,0,0
san_joaquin_county,meal,1,Lodi Unified,Clairmont Elementary,8282 Lemans Ave,Stockton,CA,95202,37.9577,-121.29078,NA,0,NA,,,,"Drive Thru Site
Children must be present in order for meals to be provided. 
Meals will be provided based on the number of children present.",http://www.schoolnutritionandfitness.com/index.php?sid=2904102048414688,,,,0,1,11:00:00 AM - 12:00:00 PM,0,11:00:00 AM - 12:00:00 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2020-04-25,,,,,,,0,0
